orgao_emissor;tipo_de_documento;fornecedor_cnpj_cpf;fornecedor_nome_empresarial;numero;serie;sequencial;situacao;natureza;indicador_de_orcamento;data_de_emissao;data_de_recebimento;data_de_registro;valor_total_com_impostos;nota_fiscal_para_aglutinacao
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;628251;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-06;2026-04-08;2026-04-08;1059,81;Não
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;12415;1;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-03-30;2026-04-08;2307,44;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;18.269.125/0001-87;BIOHOSP PRODUTOS HOSPITALARES SA;775518;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-24;2026-03-29;2026-04-08;6581,0;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Outros;34.028.316/0015-09;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS - ECT;2501114;;1;Completa;Serviço;Despesa orçamentária;2026-03-31;2026-03-31;2026-04-08;764,99;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;17.983.226/0001-52;4TECH MANUTENCAO LABORATORIAL, REFRIGERACAO E HOSPITALAR LTDA;279;;1;Completa;Serviço;Despesa orçamentária;2026-04-08;2026-04-08;2026-04-08;7541,35;Não
1010 - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;Nota fiscal;00.553.702/0001-00;CASABLANCA COMUNICACAO & MARKETING S/A;7348022026;;1;Completa;Serviço;Despesa extra orçamentária;2026-03-06;2026-03-12;2026-04-08;526864,7;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;00.905.760/0003-00;PAPELARIA TRIBUTARIA LTDA;814826;3;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2026-02-02;2026-04-02;2026-04-08;415409,54;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;628180;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-06;2026-04-08;2026-04-08;1242,27;Não
2240 - INSTITUTO MINEIRO DE GESTAO DAS AGUAS;Outros;01.017.250/0001-05;VOETUR TURISMO E REPRESENTACOES LTDA;1323277;;1;Completa;Serviço;Despesa orçamentária;2026-03-02;2026-04-07;2026-04-08;14718,85;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;21.559.804/0001-03;GERBRA COMERCIO LTDA - ME;14848;1;1;Completa - Recebimento definitivo;Permanente;Despesa extra orçamentária;2026-04-01;2026-04-08;2026-04-08;2100,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14174;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-07;2026-04-08;2026-04-08;11340,24;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;628176;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-06;2026-04-08;2026-04-08;1242,27;Não
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;Outros;34.028.316/0015-09;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS - ECT;2501532;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-08;2026-04-08;4989,86;Não
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;Nota fiscal;91.806.844/0001-80;BECK DE SOUZA ENGENHARIA LTDA;34;2;1;Completa;Serviço;Despesa orçamentária;2026-02-03;2026-02-03;2026-04-08;7010,96;Não
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;34.274.233/0025-71;VIBRA ENERGIA S.A;4858756;0;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-07;2026-04-08;2026-04-08;17741,24;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;81.706.251/0001-98;PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;150942;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-19;2026-03-24;2026-04-08;71,82;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;08.093.178/0001-36;VIGI & SEG VIGILANCIA E SEGURANCA LTDA;121;26;1;Completa;Serviço;Despesa orçamentária;2026-04-02;2026-04-08;2026-04-08;31335,2;Não
2460 - AGENCIA DE DESENVOLVIMENTO DA RMVA;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;12609;1;1;Completa;Serviço;Despesa extra orçamentária;2026-03-30;2026-04-08;2026-04-08;3839,8;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;76.386.283/0001-13;DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA;122580;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-30;2026-04-07;2026-04-08;316,8;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;***.055.856-**;ADEMAR RIBEIRO;32026;;1;Completa;Serviço;Despesa orçamentária;2026-04-08;2026-04-08;2026-04-08;750,0;Não
1190 - SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;Nota fiscal;42.563.692/0001-26;M.I. MONTREAL INFORMATICA S.A;1475;;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-08;2026-04-08;1644967,5;Não
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;60.501.293/0001-12;EDITORA REVISTA DOS TRIBUNAIS LTDA;622622;;1;Completa;Serviço;Despesa orçamentária;2026-04-08;2026-04-08;2026-04-08;10751,04;Não
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Nota fiscal;05.340.639/0001-30;PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA;2829642;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-08;3713,88;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;04.654.861/0001-44;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA;108525;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-24;2026-03-26;2026-04-08;232,8;Não
1320 - SECRETARIA DE ESTADO DA SAUDE;Outros;01.017.250/0001-05;VOETUR TURISMO E REPRESENTACOES LTDA;1327230;;1;Completa;Serviço;Despesa orçamentária;2026-03-23;2026-04-08;2026-04-08;11564,47;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14176;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-07;2026-04-08;2026-04-08;2787,57;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;49.324.221/0001-04;FRESENIUS KABI BRASIL LTDA.;1914864;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-21;2026-04-01;2026-04-08;2600,0;Não
2310 - UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Nota fiscal;02.486.232/0001-27;N & K TECNOLOGIA LTDA;202600000007257;;1;Completa;Serviço;Despesa orçamentária;2026-03-09;2026-03-13;2026-04-08;3184,95;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;81.706.251/0001-98;PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;145663;;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2026-02-25;2026-03-23;2026-04-08;42075,0;Não
2090 - FUNDACAO ESTADUAL DO MEIO AMBIENTE;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;369059;;2;Completa;Serviço;Despesa orçamentária;2026-03-17;2026-04-08;2026-04-08;48,02;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;19.378.769/0001-76;INSTITUTO HERMES PARDINI S/A;202637226;;1;Completa;Serviço;Despesa orçamentária;2026-04-06;2026-04-08;2026-04-08;1800,0;Não
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;08.273.364/0001-57;TICKET GESTAO EM MANUTENCAO EZC S.A;48499661;;1;Completa;Serviço;Despesa extra orçamentária;2026-04-01;2026-04-01;2026-04-08;20525,11;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202612423;;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-08;2026-04-08;16346,56;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;680638;S1;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-06;2026-04-08;102766,33;Não
1320 - SECRETARIA DE ESTADO DA SAUDE;Outros;01.017.250/0001-05;VOETUR TURISMO E REPRESENTACOES LTDA;1328226;;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-08;2026-04-08;9365,47;Não
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;123732026;;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-08;2026-04-08;5403,83;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;02.936.819/0001-90;APICE HEALTHCARE EQUIPAMENTOS MEDICOS HOSPITALARES LTDA;31862;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-08;269,0;Não
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;123712026;;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-08;2026-04-08;14274,46;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;49.324.221/0001-04;FRESENIUS KABI BRASIL LTDA.;1914903;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-23;2026-04-01;2026-04-08;3552,0;Não
2240 - INSTITUTO MINEIRO DE GESTAO DAS AGUAS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;12474;4;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-07;2026-04-08;537,26;Não
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;22.148.707/0001-82;SPEEDMAIS SOLUCOES LTDA;137;700;1;Completa;Serviço;Despesa orçamentária;2026-03-03;2026-04-08;2026-04-08;791,07;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;25.361.124/0001-23;AACP SERVICO AMBIENTAL LTDA;10302;;1;Completa;Serviço;Despesa extra orçamentária;2025-12-01;2025-12-01;2026-04-08;628,98;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;23.864.942/0001-13;UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA;23749;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-05;2026-03-13;2026-04-08;3440,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;626640;2;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-25;2026-03-25;2026-04-08;1242,27;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;08.100.954/0001-88;GTO GRUPO TECNICO EM ODONTOLOGIA LTDA - ME;64;1;1;Completa;Serviço;Despesa extra orçamentária;2026-02-11;2026-02-11;2026-04-08;2270,0;Não
2310 - UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Nota fiscal;34.639.269/0001-34;VES TELECOMUNICACOES LTDA;4341;;1;Completa;Serviço;Despesa orçamentária;2026-03-31;2026-04-08;2026-04-08;510,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;61.363.032/0015-41;CHIESI FARMACEUTICA LTDA;89247;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-18;2026-03-23;2026-04-08;321,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;22.426.666/0001-49;BE CARE SOLUCOES E TECNOLOGIA LTDA;917;;1;Completa;Serviço;Despesa orçamentária;2026-04-07;2026-04-07;2026-04-08;1293,12;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;04.654.861/0001-44;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA;108606;1;2;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-26;2026-04-01;2026-04-08;10833,3;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;49.324.221/0001-04;FRESENIUS KABI BRASIL LTDA.;1914865;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-21;2026-04-01;2026-04-08;3000,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;626646;2;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-25;2026-03-25;2026-04-08;1242,27;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;626649;2;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-25;2026-03-25;2026-04-08;1242,27;Não
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;00.482.840/0001-38;LIDERANCA LIMPEZA E CONSERVACAO LTDA;2026163754;;1;Completa;Serviço;Despesa orçamentária;2026-04-02;2026-04-08;2026-04-08;7542,52;Não
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;24.638.170/0001-64;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;2146;0;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-30;2026-04-07;2026-04-08;3520,0;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;08.100.954/0001-88;GTO GRUPO TECNICO EM ODONTOLOGIA LTDA - ME;63;1;1;Completa;Serviço;Despesa extra orçamentária;2026-02-11;2026-02-11;2026-04-08;3973,47;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;67.729.178/0002-20;COMERCIAL CIRURGICA RIOCLARENSE LTDA;912523;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-25;2026-04-01;2026-04-08;718,5;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;27.187.758/0001-37;BML HOSPITALAR LTDA;29813;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-06;2026-04-08;2026-04-08;534,02;Não
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;Nota fiscal;57.247.714/0001-16;BETAR CONSULTORES , LIMITADA DO BRASIL;7;2;1;Completa;Serviço;Despesa orçamentária;2026-01-30;2026-02-03;2026-04-08;3505,49;Não
1070 - GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MG;Nota fiscal;17.138.140/0001-23;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS - EPAMIG;25816;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-07;2026-04-07;2026-04-08;34500,0;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;10.218.371/0001-06;MARISTELA NEGOCIOS IMOBILIARIOS SS LTDA;32026;;1;Completa;Serviço;Despesa orçamentária;2026-04-08;2026-04-08;2026-04-08;1400,0;Não
2090 - FUNDACAO ESTADUAL DO MEIO AMBIENTE;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;369060;;1;Completa;Serviço;Despesa orçamentária;2026-03-17;2026-04-08;2026-04-08;639,56;Não
2310 - UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Nota fiscal;02.486.232/0001-27;N & K TECNOLOGIA LTDA;202680000000350;;1;Completa;Serviço;Despesa orçamentária;2026-04-02;2026-04-08;2026-04-08;3184,95;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;23.864.942/0001-13;UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA;23909;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-16;2026-03-23;2026-04-08;53,73;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;67.729.178/0002-20;COMERCIAL CIRURGICA RIOCLARENSE LTDA;913337;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-28;2026-04-01;2026-04-08;120,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;59.309.302/0001-99;INJEX INDUSTRIAS CIRURGICAS LTDA;161460;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-01;2026-04-01;2026-04-08;12720,0;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;25.031.668/0001-27;SAMEH SOLUCOES HOSPITALARES LTDA;127750;;2;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2026-03-30;2026-04-01;2026-04-08;6358,41;Não
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;00.482.840/0001-38;LIDERANCA LIMPEZA E CONSERVACAO LTDA;2026163755;;1;Completa;Serviço;Despesa orçamentária;2026-04-02;2026-04-08;2026-04-08;14548,95;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;49.324.221/0001-04;FRESENIUS KABI BRASIL LTDA.;1914918;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-23;2026-04-01;2026-04-08;8250,0;Não
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;25.932.088/0001-00;ANALITICA LTDA;62274;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-30;2026-04-07;2026-04-08;212,0;Não
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;34.274.233/0025-71;VIBRA ENERGIA S.A;4859245;0;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-08;2026-04-08;2026-04-08;17741,24;Não
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;Nota fiscal;06.981.180/0001-16;CEMIG DISTRIBUICAO S.A.;374417695;0;2;Completa;Serviço;Despesa orçamentária;2026-02-27;2026-03-02;2026-04-08;1491,4;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;27.187.758/0001-37;BML HOSPITALAR LTDA;29815;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-06;2026-04-08;2026-04-08;534,02;Não
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;00.482.840/0001-38;LIDERANCA LIMPEZA E CONSERVACAO LTDA;2026163756;;1;Completa;Serviço;Despesa orçamentária;2026-04-02;2026-04-08;2026-04-08;11458,33;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;24.421.744/0001-48;AVANTI ENGENHARIA E TECNOLOGIA LTDA;640;;1;Completa;Serviço;Despesa extra orçamentária;2026-03-25;2026-03-25;2026-04-08;222225,2;Não
1320 - SECRETARIA DE ESTADO DA SAUDE;Outros;01.017.250/0001-05;VOETUR TURISMO E REPRESENTACOES LTDA;1328223;;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-08;2026-04-08;2985,96;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;67.729.178/0002-20;COMERCIAL CIRURGICA RIOCLARENSE LTDA;912527;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-25;2026-04-01;2026-04-08;173,47;Não
2200 - INST. EST. DO PATRIMONIO HIST. E ARTISTICO DE MG;Nota fiscal;21.064.635/0001-22;S C PECAS E SERVICOS LTDA - EPP;416;;1;Completa;Serviço;Despesa orçamentária;2026-04-08;2026-04-08;2026-04-08;2250,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;27.187.758/0001-37;BML HOSPITALAR LTDA;29811;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-06;2026-04-08;2026-04-08;534,02;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;12.927.876/0001-67;SOMA/MG PRODUTOS HOSPITALARES LTDA;369801;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-02;2026-04-07;2026-04-08;200,0;Não
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;Outros;21.154.554/0001-13;TRIBUNAL DA JUSTICA DO ESTADO DE MINAS GERAIS;122025;1;2;Completa;Serviço;Despesa extra orçamentária;2026-04-08;2026-04-08;2026-04-08;120,59;Não
2310 - UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Nota fiscal;16.841.652/0001-99;SOCIEDADE MINEIRA DE TERAPIA INTENSIVA;202600000000748;;1;Completa;Serviço;Despesa extra orçamentária;2026-04-07;2026-04-07;2026-04-08;50900,0;Não
2370 - INSTITUTO MINEIRO DE AGROPECUARIA;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;12670;2;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-08;2026-04-08;3708,22;Não
2240 - INSTITUTO MINEIRO DE GESTAO DAS AGUAS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;12468;2;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-07;2026-04-08;24275,93;Não
1010 - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;Nota fiscal;05.411.789/0001-97;SHOWCASE PRO TECNOLOGIA LTDA;33182026;;1;Completa;Serviço;Despesa orçamentária;2026-03-31;2026-04-06;2026-04-08;3073,33;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;53.269.359/0001-25;INMINAS DISTRIBUIDORA DE MEDICAMENTOS LTDA;308;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-27;2026-04-01;2026-04-08;437,4;Não
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;00.482.840/0001-38;LIDERANCA LIMPEZA E CONSERVACAO LTDA;2026163757;;1;Completa;Serviço;Despesa orçamentária;2026-04-02;2026-04-08;2026-04-08;19327,78;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;11.319.926/0001-60;KSM MANUTENCAO DE MAQUINAS E EQUIPAMENTOS LTDA -ME;46;A;1;Completa;Serviço;Despesa orçamentária;2026-02-28;2026-02-28;2026-04-08;3762,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;13.656.820/0004-20;SMITH & NEPHEW COMERCIO DE PRODUTOS MEDICOS LTDA.;580883;2;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-19;2026-03-25;2026-04-08;713,5;Não
2370 - INSTITUTO MINEIRO DE AGROPECUARIA;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;680759;;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-08;2026-04-08;509,96;Não
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;07.531.898/0001-73;MARILIA DE DIRCEU INDUSTRIA E COMERCIO DE ALIMENTOS LTDA - EPP;50706;1;1;Completa;Serviço;Despesa orçamentária;2026-04-07;2026-04-07;2026-04-08;20031,67;Não
2240 - INSTITUTO MINEIRO DE GESTAO DAS AGUAS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;12468;3;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-07;2026-04-08;4132,32;Não
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;00.482.840/0001-38;LIDERANCA LIMPEZA E CONSERVACAO LTDA;2026163799;;1;Completa;Serviço;Despesa orçamentária;2026-04-02;2026-04-06;2026-04-08;24634,22;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;66.969.262/0001-77;UNIT - INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LIMITADA;22060;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-30;2026-04-01;2026-04-08;1340,0;Não
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;60.501.293/0001-12;EDITORA REVISTA DOS TRIBUNAIS LTDA;622622;9;1;Completa;Serviço;Despesa extra orçamentária;2026-04-08;2026-04-08;2026-04-08;197,66;Não
1010 - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;Nota fiscal;41.684.846/0001-75;CENTRAL TECNICA PECAS SERVICOS E EQUIPAMENTOS ODONTOLOGICOS LTDA;1622026;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-06;2026-04-08;1639,12;Não
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;10.615.689/0001-12;MAV COMUNICACAO ACESSIVEL SEM BARREIRAS LTDA;5251;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-08;1583,75;Não
2090 - FUNDACAO ESTADUAL DO MEIO AMBIENTE;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;369056;;2;Completa;Serviço;Despesa orçamentária;2026-03-17;2026-04-06;2026-04-08;14,26;Não
2240 - INSTITUTO MINEIRO DE GESTAO DAS AGUAS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;12467;1;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-07;2026-04-08;2155,71;Não
